id,mean_AU01_r,mean_AU02_r,mean_AU04_r,mean_AU05_r,mean_AU06_r,mean_AU07_r,mean_AU09_r,mean_AU10_r,mean_AU12_r,mean_AU14_r,mean_AU15_r,mean_AU17_r,mean_AU20_r,mean_AU23_r,mean_AU25_r,mean_AU26_r,mean_AU45_r,mean_AU01_c,mean_AU02_c,mean_AU04_c,mean_AU05_c,mean_AU06_c,mean_AU07_c,mean_AU09_c,mean_AU10_c,mean_AU12_c,mean_AU14_c,mean_AU15_c,mean_AU17_c,mean_AU20_c,mean_AU23_c,mean_AU25_c,mean_AU26_c,mean_AU45_c,mean_gaze_0_x,mean_gaze_0_y,mean_gaze_0_z,mean_gaze_1_x,mean_gaze_1_y,mean_gaze_1_z,mean_gaze_angle_x,mean_gaze_angle_y,std_AU01_r,std_AU02_r,std_AU04_r,std_AU05_r,std_AU06_r,std_AU07_r,std_AU09_r,std_AU10_r,std_AU12_r,std_AU14_r,std_AU15_r,std_AU17_r,std_AU20_r,std_AU23_r,std_AU25_r,std_AU26_r,std_AU45_r,std_AU01_c,std_AU02_c,std_AU04_c,std_AU05_c,std_AU06_c,std_AU07_c,std_AU09_c,std_AU10_c,std_AU12_c,std_AU14_c,std_AU15_c,std_AU17_c,std_AU20_c,std_AU23_c,std_AU25_c,std_AU26_c,std_AU45_c,std_gaze_0_x,std_gaze_0_y,std_gaze_0_z,std_gaze_1_x,std_gaze_1_y,std_gaze_1_z,std_gaze_angle_x,std_gaze_angle_y
5f7t_Math,0.31333333333333335,0.17246666666666668,0.061700000000000005,0.06723333333333333,0.14186666666666664,0.3014666666666666,0.09963333333333334,0.6723333333333333,0.29793333333333333,0.4209333333333333,0.45449999999999996,0.45313333333333333,0.25093333333333334,0.16500000000000004,0.4226333333333333,0.34523333333333334,0.21373333333333336,0.21333333333333335,0.31,0.013333333333333334,0.9566666666666667,0.12333333333333334,0.1,0.15333333333333332,0.22666666666666666,0.13333333333333333,0.32666666666666666,0.09333333333333334,0.41333333333333333,0.33,0.0,0.10666666666666667,0.01,0.35,0.1274774233333333,0.34580788,-0.9211507766666667,-0.006473866666666668,0.3680208633333333,-0.9217456266666666,0.06605,0.36941666666666667,0.5261733715662296,0.4064026648232929,0.2910448999368726,0.1698514368230614,0.3048271326915833,0.5778444394554537,0.21056429730580759,0.837577664080638,0.5173392134387523,0.5608997152111674,0.6125810983100025,0.32427977653118084,0.4959775950634315,0.2767060186114244,0.4118975571029527,0.2986820753958375,0.3293269647649478,0.41034558674051025,0.4632659976896476,0.1148893122493093,0.20394656873443773,0.3293688434044334,0.30050125348238,0.36091052943411095,0.4193747004212345,0.3405026123034995,0.46977781223159737,0.29138503682901834,0.4932543851982259,0.47099837036123926,0.0,0.3092047555018715,0.09966499068325337,0.47776654295295456,0.04581819672270531,0.1094170242745735,0.04035591737922107,0.04645061102451425,0.10524532215986182,0.04146499153604443,0.04281078576628116,0.11515377121762459
5f7t_Reading,0.2479,0.11853333333333334,0.008766666666666666,0.0388,0.004866666666666667,0.009866666666666666,0.09150000000000001,0.1362,0.0132,0.039766666666666665,0.2378,0.4855666666666667,0.1386,0.16203333333333333,0.41819999999999996,0.3643333333333334,0.22313333333333332,0.17333333333333334,0.13666666666666666,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.08333333333333333,0.21333333333333335,0.09,0.0,0.11666666666666667,0.07666666666666666,0.25666666666666665,0.15650233333333333,0.3267339233333333,-0.91951237,0.005724429999999998,0.35569279,-0.9224953699999999,0.08688666666666667,0.35243,0.43394964875992564,0.27397211162583307,0.057461450409523336,0.08184265841103863,0.0436807614244259,0.041501688995998993,0.20541193622852227,0.22731137573483107,0.0713680928866272,0.19381648102421764,0.39357782587021134,0.3174543585906214,0.21070682131458152,0.26798679438005124,0.4065509878054888,0.3026392637593226,0.29261738156770645,0.37916766204679037,0.3440690345808724,0.0,0.21830909938949908,0.0,0.0,0.0,0.0,0.0,0.17980541941701308,0.27684719634237037,0.41034558674051025,0.2866599257717727,0.0,0.3215590505108515,0.2665063620734804,0.4375236894366786,0.06447989934955947,0.07736049862638684,0.0805944944962752,0.06247671153611017,0.07352521887143809,0.08080209934845024,0.06483955362742896,0.07972837520424601
5f7t_Speaking,0.14906666666666665,0.12156666666666666,0.0,0.0556,0.08483333333333334,0.11333333333333336,0.06623333333333334,0.31623333333333337,0.11773333333333336,0.16883333333333336,0.2705666666666667,0.6577666666666666,0.2542666666666667,0.1165,0.4727666666666666,0.4552333333333333,0.2086666666666667,0.08,0.16666666666666666,0.0,0.8,0.06333333333333334,0.0,0.09666666666666666,0.11666666666666667,0.05333333333333334,0.1,0.06,0.21666666666666667,0.11666666666666667,0.0,0.2,0.11,0.22666666666666666,0.17528097333333334,0.34631454666666667,-0.9182418099999999,0.010717693333333332,0.3644021866666667,-0.9284278866666669,0.10077,0.36748999999999993,0.21981855292396843,0.25710091759524434,0.0,0.13056081759203642,0.23975525192364844,0.25169038331330196,0.12780162913772425,0.5398081031096436,0.3113905518930363,0.37802289602874856,0.3570372495236039,0.4777553552679232,0.4201088355031128,0.1840189117080653,0.5883336358840938,0.36716159614148025,0.29948376244595437,0.271746488194703,0.3733006833947206,0.0,0.40066833797650675,0.2439684903901178,0.0,0.2959970773304744,0.3215590505108515,0.2250727616773127,0.30050125348238005,0.23788364542889825,0.41266191376532896,0.3215590505108515,0.0,0.40066833797650675,0.3134125472108031,0.4193747004212345,0.038192038355199624,0.06288849230010546,0.02796222924796267,0.03682558385906678,0.05684082269879111,0.023408137504121553,0.03816410306219453,0.06518527671954262
5f7t_Stroop,0.19496666666666668,0.07006666666666668,0.0,0.042499999999999996,0.08443333333333335,0.11503333333333335,0.12913333333333335,0.28319999999999995,0.11923333333333334,0.11003333333333334,0.3382333333333334,0.8923666666666666,0.29686666666666667,0.18096666666666666,0.4399,0.4417666666666667,0.24393333333333336,0.32,0.4266666666666667,0.0,0.84,0.08,0.0,0.12666666666666668,0.09666666666666666,0.04,0.02666666666666667,0.10333333333333333,0.36666666666666664,0.28,0.0,0.19666666666666666,0.23666666666666666,0.14333333333333334,0.15515581333333334,0.36063129333333327,-0.9158751933333333,0.0015871166666666665,0.37313794333333333,-0.9247597166666666,0.08503333333333332,0.3792566666666667,0.24724501859414874,0.13636708606832065,0.0,0.09838877563303938,0.2655353881565199,0.3152262003920374,0.27543443742559753,0.5675256627910507,0.3370188192132628,0.34443545816066906,0.5014519509243549,0.6220615732319927,0.5423572193676627,0.2873499007140193,0.5142351433038155,0.3699984799149226,0.3540409754012934,0.46725556090572573,0.4954193746157941,0.0,0.36721859746989827,0.271746488194703,0.0,0.3331549132304482,0.29599707733047437,0.19628659682628738,0.16137646493112862,0.30490234560715457,0.48269958066358226,0.44974909393087026,0.0,0.3981422858999376,0.4257461153528187,0.35099794026335723,0.03954425232223055,0.0696841673022117,0.02546165554461974,0.016581119994054875,0.0681811767837638,0.026079400170515847,0.023491097485910075,0.07328911996953288
6g6y_Counting1,0.1165,0.07416666666666667,0.6009666666666665,0.0616,0.34226666666666666,0.004266666666666666,0.05743333333333332,1.2228333333333334,0.5408,0.6886,0.14746666666666666,0.3376666666666667,0.0663,0.22643333333333332,0.45836666666666664,0.3499333333333334,0.2221,0.02,0.0033333333333333335,0.03,0.98,0.056666666666666664,0.056666666666666664,0.03,0.5533333333333333,0.19666666666666666,0.7133333333333334,0.013333333333333334,0.14666666666666667,0.0033333333333333335,0.0,0.24666666666666667,0.01,0.08666666666666667,-0.01845457,0.50808213,-0.8578804300000001,-0.07415311000000001,0.4956855766666666,-0.8632399733333334,-0.05347333333333334,0.5279933333333334,0.16088826385046254,0.15818463944415023,0.4353963314502739,0.15283532134786454,0.5171301650269736,0.021803214351920872,0.10421427095071087,0.2770562628749191,0.5820727810231524,0.7322997449050217,0.29567944919763184,0.31132668249444806,0.11061689287792602,0.4232628620493293,0.424150142481148,0.2601941561318639,0.3048985630980642,0.1402339182917773,0.05773502691896257,0.17087224588772665,0.1402339182917773,0.23159088211286505,0.23159088211286505,0.17087224588772665,0.4979780745823771,0.3981422858999376,0.4529600404188834,0.11488931224930929,0.35436441131823415,0.05773502691896257,0.0,0.43179127043782384,0.09966499068325334,0.28181605677298177,0.05442922749433924,0.04401578059580404,0.025918395175241207,0.04751786627556532,0.031068475228450756,0.02006991526627039,0.04389798094817852,0.04214372552221578
6g6y_Counting2,0.1972666666666667,0.08313333333333335,0.29179999999999995,0.055499999999999994,0.38693333333333335,0.018799999999999997,0.04763333333333333,1.7044666666666664,0.7540666666666666,1.0422666666666665,0.08513333333333332,0.30733333333333335,0.1118,0.0941,0.38720000000000004,0.2426,0.2607333333333333,0.0,0.0,0.016666666666666666,0.66,0.006666666666666667,0.013333333333333334,0.0,0.81,0.11,0.9433333333333334,0.0,0.04,0.06333333333333334,0.0,0.15666666666666668,0.04666666666666667,0.31333333333333335,0.07646689,0.5547247633333333,-0.8247306266666665,-0.041025860000000004,0.5447865133333334,-0.8331430533333334,0.021223333333333334,0.5856166666666667,0.29221881357225127,0.16336813043664125,0.3225277878153191,0.14416203490410473,0.4060676034242631,0.06540248427875485,0.0998497142727847,0.16578600328487564,0.4018603838597953,0.46144624571141485,0.10227012998515005,0.19485408885119396,0.18607032870417642,0.1512031679341112,0.30378354378006045,0.17870185929376942,0.3979001684288089,0.0,0.0,0.12823299585640946,0.47450026519722915,0.0815130058495636,0.1148893122493093,0.0,0.3929563789010983,0.3134125472108031,0.23159088211286497,0.0,0.19628659682628738,0.24396849039011778,0.0,0.36409353546046735,0.21127631471468894,0.4646236534587969,0.0607563159953679,0.041226812624608804,0.029708102911201927,0.07595991881830408,0.034098541940941536,0.022119582793541946,0.064760222438287,0.0445116540549917
6g6y_Counting3,0.25189999999999996,0.09830000000000001,1.9248000000000003,0.0991,0.32713333333333333,0.22619999999999998,0.05253333333333334,1.4982,0.37743333333333334,1.2306666666666668,0.13329999999999997,0.3103333333333333,0.08489999999999999,0.15026666666666666,0.4753666666666667,0.23646666666666666,0.22413333333333332,0.17,0.26,0.82,0.8,0.0,0.07,0.013333333333333334,0.64,0.07333333333333333,1.0,0.013333333333333334,0.11666666666666667,0.013333333333333334,0.02666666666666667,0.25666666666666665,0.06333333333333334,0.16,0.04832512666666667,0.5435283566666667,-0.8323598233333332,-0.10127476333333334,0.52585103,-0.8404583599999998,-0.03165333333333334,0.56872,0.4746750939495915,0.2691112152137962,0.9184425671558781,0.3791508599250961,0.26500542473570876,0.41854529090065873,0.10601436557332819,0.32869575038486615,0.45522284471460317,0.4134173863543021,0.16913742408888915,0.20912436224690034,0.12606067711376642,0.24769154046842407,0.5558525936870171,0.19142184645407773,0.3379372538119101,0.3762604235825435,0.43936713379686193,0.38482937191039596,0.40066833797650675,0.0,0.2555733275451653,0.1148893122493093,0.48080200557180797,0.26111842459139595,0.0,0.11488931224930929,0.3215590505108515,0.11488931224930927,0.16137646493112862,0.43752368943667863,0.2439684903901178,0.36721859746989827,0.07026616022615044,0.056066943331442874,0.03700519262033843,0.06194396371363268,0.04599519791572583,0.03039989246268605,0.06714756740381383,0.058540397965677796
6g6y_Math,0.14013333333333336,0.08873333333333333,2.2024,0.045,0.5372666666666667,0.012400000000000001,0.1011,1.4399666666666666,0.29186666666666666,0.5753,0.09393333333333334,0.3247,0.052833333333333336,0.1123,0.6092666666666666,0.2960666666666667,0.20296666666666666,0.03333333333333333,0.16,0.76,0.6666666666666666,0.01,0.013333333333333334,0.12666666666666668,1.0,0.04,0.9866666666666667,0.12333333333333334,0.31666666666666665,0.0,0.0,0.3233333333333333,0.06,0.15,0.016198983333333337,0.48883828666666657,-0.8674061966666666,-0.047014879999999995,0.5004068433333333,-0.86169277,-0.01729666666666666,0.5197433333333333,0.3989283079348906,0.26545549083465914,0.8098607832796415,0.08723742254890723,0.28362770988557995,0.049183024507095455,0.19279962565361458,0.27990502251236526,0.2285518951678991,0.2428817582589999,0.1458174818586838,0.22494795384666055,0.07130629364884519,0.22197285832456168,0.5781172262727228,0.24435266105659736,0.3154476548738956,0.17980541941701306,0.36721859746989827,0.4277967197686491,0.47219216464988567,0.09966499068325335,0.11488931224930929,0.3331549132304482,0.0,0.1962865968262874,0.11488931224930929,0.32936884340443334,0.46595342851767935,0.0,0.0,0.4685302810952916,0.2378836454288983,0.3576680324053049,0.06840296217106127,0.05217888290161731,0.03174389540456836,0.05649711769087744,0.035017122705528446,0.021595006534563945,0.05686346367007038,0.047084966842550736
6g6y_Reading,0.11253333333333333,0.08043333333333334,2.3863000000000003,0.04043333333333333,0.5067666666666667,0.05616666666666667,0.08483333333333334,1.5789333333333333,0.33336666666666664,0.6174666666666667,0.22553333333333334,0.4654333333333333,0.07846666666666667,0.15566666666666668,0.5087999999999999,0.3165666666666667,0.32566666666666666,0.1,0.3466666666666667,0.8233333333333334,0.68,0.0,0.02,0.0,1.0,0.0,0.92,0.13333333333333333,0.27,0.0,0.0,0.28,0.12666666666666668,0.24666666666666667,0.08558640333333334,0.52332407,-0.8436439766666666,-0.04159098333333333,0.5069671733333333,-0.8584833266666667,0.02627,0.5443966666666666,0.16120651565986055,0.16341919000255914,0.8206751299365183,0.08097325349455751,0.23995096814265526,0.12259037573547706,0.14489405270952588,0.29956076355071243,0.2418331583491934,0.29533199201448934,0.3925911464229947,0.46665336539413044,0.13399813639530064,0.30547165497888784,0.39778890554906937,0.2694473699496772,0.4428426216094555,0.30050125348238005,0.4767036572248992,0.38202359741972386,0.4672555609057258,0.0,0.14023391829177734,0.0,0.0,0.0,0.27174648819470293,0.3405026123034995,0.4447012450223348,0.0,0.0,0.4497490939308703,0.3331549132304482,0.43179127043782384,0.06785777470164235,0.04105913762456957,0.028369636583426797,0.0465810707345697,0.03913055971935219,0.023960922790867676,0.04994542606970413,0.046492197233164265
6g6y_Speaking,0.13180000000000003,0.06936666666666667,2.4304333333333332,0.0521,0.8298666666666666,0.019333333333333334,0.04306666666666667,2.1042666666666667,0.9851333333333332,1.7480333333333333,0.24423333333333336,0.44216666666666676,0.058966666666666674,0.19310000000000002,0.519,0.26303333333333334,0.2879333333333333,0.04666666666666667,0.11666666666666667,0.94,0.11,0.056666666666666664,0.25333333333333335,0.0,1.0,0.08666666666666667,1.0,0.09666666666666666,0.14666666666666667,0.016666666666666666,0.24333333333333335,0.2833333333333333,0.02,0.35,0.10467768,0.53640455,-0.8339776066666666,-0.028383796666666666,0.5274615833333333,-0.84518773,0.04573666666666667,0.56477,0.2512791888900288,0.15161537839361927,0.647129095138524,0.12599539461775155,0.26582486418118484,0.062239871149915485,0.07921814145345764,0.3215760658215301,0.4220268606688151,0.5552959970773449,0.38716413286202644,0.4635824282492746,0.08223019460781841,0.3500531111160229,0.4129448042671532,0.20972780310090983,0.46423569245522994,0.21127631471468894,0.3215590505108515,0.23788364542889834,0.31341254721080314,0.23159088211286502,0.43564685564303235,0.0,0.0,0.28181605677298177,0.0,0.29599707733047437,0.3543644113182341,0.12823299585640946,0.42981160478467867,0.45136977205609974,0.1402339182917773,0.47776654295295456,0.05051900162024802,0.046975556097646254,0.03247377309103222,0.05270215492451532,0.05361210341516534,0.03173011274230255,0.05315032624064672,0.058639968619811196
6g6y_Stroop,0.1522,0.055766666666666666,1.2866,0.05016666666666667,0.4368666666666667,0.029066666666666664,0.08876666666666666,0.8917333333333333,0.3854,0.7901,0.12056666666666667,0.402,0.10423333333333333,0.12133333333333335,0.4873,0.2623666666666667,0.17063333333333333,0.06666666666666667,0.03666666666666667,0.7366666666666667,0.93,0.013333333333333334,0.03333333333333333,0.006666666666666667,0.75,0.22333333333333333,0.9666666666666667,0.013333333333333334,0.11666666666666667,0.04666666666666667,0.0033333333333333335,0.2633333333333333,0.15,0.09,-0.05685066999999999,0.45713506333333326,-0.8848954366666665,-0.14574120666666668,0.4627216533333333,-0.8730427166666668,-0.1145,0.48213000000000006,0.24563580730987883,0.10339591193193444,0.7604129576886074,0.10273991689683609,0.31663391956477444,0.18596704374724354,0.19251411507705585,0.4220926472926894,0.4828727163556344,0.3482958848613794,0.15671805058816957,0.2935288696609155,0.20005119467407326,0.19754061998494304,0.3923827946343769,0.2289924102864216,0.2795886829989593,0.2498606077393724,0.18825609351281192,0.4411776072733296,0.2555733275451653,0.11488931224930929,0.17980541941701306,0.0815130058495636,0.4337361989746802,0.4171758315991676,0.17980541941701306,0.1148893122493093,0.3215590505108515,0.21127631471468897,0.05773502691896258,0.44117760727332966,0.3576680324053049,0.2866599257717728,0.05449781808655355,0.03749555462230293,0.01988912553972914,0.03596889636453833,0.029186437353179287,0.017526381287452528,0.039406847952504896,0.03650839139349293
6k5f_Counting1,0.11216666666666669,0.050166666666666665,0.9942333333333333,0.05266666666666667,0.07629999999999999,0.005100000000000001,0.07586666666666667,1.165633333333333,0.4275666666666667,0.9981666666666666,0.10680000000000002,0.2763,0.10826666666666668,0.07303333333333334,0.46846666666666675,0.22236666666666668,0.11533333333333332,0.05333333333333334,0.016666666666666666,0.31,1.0,0.023333333333333334,0.0,0.13333333333333333,0.26666666666666666,0.21,0.74,0.02,0.06666666666666667,0.0033333333333333335,0.0,0.29,0.0,0.0,0.13967414,0.28625889,-0.9449898633333331,-0.005013433333333334,0.2887902066666666,-0.9554252233333334,0.07081,0.29382,0.1914675908608445,0.1518194190771346,0.21795126688784264,0.1284180394847465,0.20714650753822592,0.027777002590446995,0.16016582822393094,0.542117055528791,0.5390612541024169,0.6371132945212659,0.19917663292585033,0.1972265305374155,0.17424945278213014,0.1195328094317947,0.5372452174141121,0.17408547151768294,0.15373027966270275,0.2250727616773127,0.12823299585640946,0.4632659976896476,0.0,0.15121212222763153,0.0,0.3405026123034995,0.4429555141477927,0.4079887859958013,0.43936713379686193,0.1402339182917773,0.2498606077393724,0.05773502691896258,0.0,0.45452021821096344,0.0,0.0,0.03442058104125775,0.06334398661434691,0.019037556619784325,0.02183579189827958,0.05545907557852038,0.014060629300088381,0.01786947940804044,0.06119102935544225
6k5f_Counting2,0.1453,0.066,0.9709333333333334,0.0495,0.10143333333333333,0.025266666666666666,0.08853333333333334,1.4901000000000002,0.6145,0.5979333333333333,0.14756666666666665,0.31643333333333334,0.0983,0.08543333333333335,0.5879,0.27133333333333337,0.2175333333333333,0.08333333333333333,0.013333333333333334,0.19,1.0,0.05,0.0,0.16666666666666666,0.38,0.47333333333333333,0.48333333333333334,0.023333333333333334,0.21333333333333335,0.11666666666666667,0.0,0.3433333333333333,0.013333333333333334,0.13666666666666666,0.18057078333333335,0.1705895166666667,-0.9630063100000001,0.12158163333333331,0.15156044333333332,-0.9758820199999999,0.15408666666666668,0.16432666666666668,0.2450955243441049,0.15664116588399848,0.20497278281405398,0.1320791416747998,0.2275894007637928,0.08134074385524948,0.1609561176062339,0.5503276524795134,0.5613809567444532,0.45650159683759395,0.2074041154668768,0.2517011264955974,0.14962867081690856,0.1488826125845085,0.6190627747357654,0.25732783423055533,0.3723457893478037,0.2768471963423704,0.1148893122493093,0.3929563789010983,0.0,0.21830909938949905,0.0,0.37330068339472067,0.4861974494649481,0.5001226159575232,0.5005571032368753,0.1512121222276315,0.41034558674051025,0.3215590505108515,0.0,0.4756149572016585,0.11488931224930929,0.3440690345808724,0.07897032531504647,0.06703069832219857,0.014808170851045238,0.07610752251987052,0.0637936473622522,0.00852818408566148,0.07401752812987664,0.06578697725850911
6k5f_Counting3,0.16686666666666666,0.06903333333333334,0.8166333333333333,0.034666666666666665,0.018766666666666668,0.04516666666666667,0.06910000000000001,0.9725999999999999,0.28883333333333333,0.4217,0.15743333333333334,0.3317,0.10139999999999999,0.08986666666666666,0.43706666666666666,0.35849999999999993,0.4144666666666667,0.07333333333333333,0.1,0.4033333333333333,0.99,0.0,0.03333333333333333,0.006666666666666667,0.07333333333333333,0.20333333333333334,0.31333333333333335,0.07666666666666666,0.21,0.11333333333333333,0.05,0.20666666666666667,0.006666666666666667,0.2633333333333333,0.14104520666666667,0.14145031,-0.9741279033333332,0.09864331,0.13332643333333336,-0.9810196,0.12183,0.13974333333333333,0.28656689301008537,0.17645353985676276,0.44139145923981704,0.07747405794460212,0.07505725053861849,0.13312166169183062,0.14045860147779127,0.2987486275699294,0.2959746196446607,0.32702793085381626,0.20657684332037216,0.20196387802465038,0.15820705285133896,0.13274809129083584,0.46662460711881115,0.3057696304240042,0.596970654300423,0.26111842459139595,0.30050125348238005,0.491386226541136,0.09966499068325335,0.0,0.17980541941701306,0.0815130058495636,0.26111842459139595,0.40315091187798274,0.4646236534587969,0.2665063620734804,0.4079887859958013,0.3175294822993921,0.218309099389499,0.4055908059796305,0.0815130058495636,0.44117760727332966,0.062135199396133586,0.08304130033003,0.021297910107892472,0.06270494310728242,0.07745071408441742,0.014048022219548786,0.052821157524937365,0.0819939886177867
6k5f_Math,0.3513,0.2175,1.5840333333333334,0.04816666666666666,0.0,0.0,0.056333333333333326,0.8773666666666667,0.012166666666666668,0.5213,0.14343333333333333,0.21336666666666665,0.0863,0.05513333333333334,0.1570666666666667,0.19716666666666668,0.17153333333333334,0.24666666666666667,0.34,0.9233333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.013333333333333334,0.013333333333333334,0.043333333333333335,0.0,0.02,0.0033333333333333335,0.19666666666666666,0.13446927333333336,0.25196670000000004,-0.9557705366666667,0.019094953333333334,0.22105716666666667,-0.9739922599999999,0.07954666666666665,0.2404133333333333,0.6428203767688899,0.5331211342769193,0.24949058243676786,0.1363682265029287,0.0,0.0,0.1503125691696812,0.22563488773703097,0.04414523259377034,0.24680834236210855,0.3219711638071023,0.16126692871306264,0.1672819601170491,0.10263900219439209,0.12518105505241467,0.17786067662599025,0.24797436664016476,0.4317912704378238,0.47450026519722915,0.2665063620734804,0.0,0.0,0.0,0.0,0.0,0.0,0.17087224588772665,0.11488931224930927,0.11488931224930927,0.2039465687344377,0.0,0.1402339182917773,0.05773502691896257,0.3981422858999376,0.04559440463072991,0.05197995198006149,0.013010200842744539,0.019383997624609284,0.040974309598851864,0.007785823453037765,0.028030462804581355,0.04676164375473097
6k5f_Reading,0.38756666666666667,0.2901,1.4562333333333333,0.0569,0.0,0.00019999999999999998,0.05806666666666667,1.1327,0.04376666666666667,0.37456666666666666,0.16376666666666667,0.321,0.10286666666666668,0.07073333333333333,0.26456666666666667,0.40209999999999996,0.19579999999999997,0.18333333333333332,0.22666666666666666,0.5766666666666667,0.8433333333333334,0.0,0.0,0.0,0.0,0.0,0.16333333333333333,0.02,0.31333333333333335,0.17,0.0,0.12666666666666668,0.1,0.17333333333333334,0.17342301333333335,0.2810807766666667,-0.93681536,0.046486110000000004,0.27001102,-0.9553988499999999,0.11513000000000001,0.28291,0.7690512846903221,0.675160075160181,0.5829501824968688,0.13907502606957936,0.0,0.0019932998136650668,0.11264349698762414,0.48609120426405195,0.09742579144328288,0.4105320948377383,0.21757898398004386,0.24480078584261913,0.15022318587400552,0.10647025534454525,0.2465443013550663,0.3700482522997512,0.28179850008264673,0.3875860748793185,0.4193747004212345,0.49491280495042955,0.36409353546046735,0.0,0.0,0.0,0.0,0.0,0.37028718253185616,0.14023391829177734,0.46462365345879686,0.37626042358254347,0.0,0.33315491323044827,0.30050125348238,0.37916766204679037,0.08722258426699973,0.0718822965503419,0.02376316474249582,0.0792724715652589,0.0749484383636071,0.01689299320147806,0.08183816173228149,0.07455106597579333
6k5f_Speaking,0.2798,0.22576666666666664,1.0317,0.056666666666666664,0.0044,0.0,0.04563333333333334,0.8459333333333333,0.08886666666666665,0.4698,0.19953333333333337,0.3368333333333334,0.08706666666666667,0.08780000000000002,0.27823333333333333,0.2859333333333333,0.17366666666666666,0.13,0.17,0.7833333333333333,1.0,0.0,0.0,0.0,0.023333333333333334,0.03,0.21666666666666667,0.016666666666666666,0.09,0.023333333333333334,0.0,0.15666666666666668,0.10666666666666667,0.25666666666666665,0.14300858666666666,0.20273562,-0.96223103,0.025863363333333333,0.21324089333333332,-0.9710111333333333,0.08700666666666666,0.21177333333333334,0.618159929950701,0.5560007809800181,0.21662532578758018,0.13067955479861199,0.03097047898502496,0.0,0.08186741190891793,0.26298542418418047,0.23470906110923404,0.38855098278184264,0.2786502024761911,0.2861723623251403,0.14102845684834545,0.14492239879411603,0.27240882409908407,0.2749535604854651,0.24617044606792227,0.33686534530812934,0.37626042358254347,0.4126619137653289,0.0,0.0,0.0,0.0,0.15121212222763153,0.17087224588772665,0.4126619137653289,0.12823299585640943,0.28665992577177274,0.15121212222763153,0.0,0.36409353546046735,0.3092047555018715,0.4375236894366786,0.06911034898004036,0.08636805639417053,0.01909323859334436,0.06673753594886772,0.07989552062270994,0.014013775290114664,0.05993530477174949,0.0840621403110091
6k5f_Stroop,0.15913333333333332,0.06253333333333333,1.3376666666666668,0.035500000000000004,0.010833333333333334,0.0,0.03563333333333333,0.9992,0.046066666666666665,0.7310333333333333,0.08283333333333334,0.2152,0.06203333333333333,0.03616666666666667,0.2983333333333334,0.21213333333333334,0.05446666666666666,0.18,0.09666666666666666,0.9766666666666667,1.0,0.0,0.0,0.016666666666666666,0.03666666666666667,0.0,0.31,0.0,0.06,0.0,0.0,0.05333333333333334,0.006666666666666667,0.0,0.09502329,0.29379220333333333,-0.9505544233333334,-0.031545710000000005,0.29303549333333334,-0.9549026499999999,0.03324333333333333,0.2987733333333333,0.27852198694704877,0.16180498054133613,0.4785274467361529,0.09365890222800598,0.05794391437357331,0.0,0.07085667069157192,0.28405454278640213,0.18925446643547095,0.45211128527143424,0.10792806452724679,0.13890985022054525,0.08305737362369728,0.05209624700554187,0.342965459744098,0.1826416586482984,0.08989058132488245,0.3848293719103959,0.29599707733047437,0.1512121222276315,0.0,0.0,0.0,0.12823299585640943,0.18825609351281192,0.0,0.4632659976896476,0.0,0.23788364542889828,0.0,0.0,0.2250727616773127,0.08151300584956361,0.0,0.023044233091640075,0.02290707067621712,0.007133946333675453,0.02621582961636246,0.023786181191373525,0.006876930510408206,0.020287336995363232,0.02344299188351159
71i5_Counting1,0.2399666666666666,0.19323333333333334,0.7413333333333334,0.07703333333333333,0.19720000000000001,0.8531333333333334,0.15316666666666667,0.33933333333333326,0.4856999999999999,0.6531333333333333,0.1513,0.9354,0.23099999999999998,0.2305333333333333,0.67,0.5195666666666667,0.5278333333333333,0.19,0.2966666666666667,0.5966666666666667,0.26,0.023333333333333334,0.09333333333333334,0.12666666666666668,0.23666666666666666,0.17666666666666667,0.37333333333333335,0.4033333333333333,0.31333333333333335,0.2,0.32,0.17666666666666667,0.22,0.27,-0.06930398666666668,0.2591726833333334,-0.8046432499999999,-0.23280506666666667,0.23656392999999998,-0.7816383666666666,-0.16349,0.2656966666666667,0.42195792902663937,0.45160717705040254,0.5898530701540196,0.1800172758958394,0.3896076750632968,0.7229803021381852,0.32665064063252813,0.45147719886227994,0.5538033681448333,0.6367198936466807,0.234428023767977,0.8230806232530213,0.3971828050180505,0.4500743701706463,0.708384567627058,0.47280506305211517,0.7632488464195397,0.39295637890109836,0.4575515273966042,0.491386226541136,0.43936713379686193,0.15121212222763153,0.29138503682901834,0.33315491323044827,0.4257461153528187,0.38202359741972386,0.4844976941199833,0.491386226541136,0.4646236534587969,0.40066833797650675,0.46725556090572573,0.38202359741972386,0.41493844488487475,0.4447012450223348,0.13659613596284395,0.22518486943592067,0.30289607529647444,0.14505998050891353,0.22472285914717868,0.29642775856465337,0.14478953668380312,0.2396632629075928
